Name,Link,Ratings,Total Buys,Price,Deal Available,Original Price,Coupon Savings,Company,Discount Price
"HP 14 AI Laptop, Intel Core Ultra 5 125H,12 Tops,16GB DDR5, 512GB SSD, (Win 11, Silver, 1.4 kg) Anti-Glare,14-inch (35.6 cm), FHD, Intel Arc Graphics, FHD Camera, Backlit KB, gr1022TU",https://www.amazon.in/HP-14-inch-Graphics-Privacy-gr1022TU/dp/B0D8J8H131/ref=sr_1_187?dib=eyJ2IjoiMSJ9.PJEOySbHavVxZ6AEZxxO7t_GwRYWGLacIQTKKwaNdmvXVGOhWW_V9VMphNGZZRuNlcjSID6m9H5GG1QoBoxV03Hf-s906bnUpMOsUDj7xmUZKTXWGF7RmZkMbeyw_Wkp6wyXiDcx_r0cbkSNwaMI8cIMRp4Wp3EyAwGvwJ5qDAtwSMKnBJhiuwE0rjxgoI6UC-5i8Ue-RSpUpiPe48nQEGroqRRuRA0Bb7_5VMTc6xNQQnK91rWGzu_CihNANuZngQsHSEdWZ-TX46-5vt56mP57j1XLwmNwgJvBDv0zU6siR1xKl6Tf2l8t9Vhj2dPOx6YzwBadiNUcZOljy7f-jOkSrqxDrrWqUn7bkbQ5zSM.WWIT8XrXwgVLvTg4HrAFVMaPaRJytNVtR45dFxG2xsQ&dib_tag=se&qid=1741773418&s=computers&sr=1-187,9,-,67490,No Deal,86590,No Coupon,Hp,19100
"MSI Modern 14, Intel 12th Gen. i7 1255U,36CM Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe/Classic Black/1.4Kg), C12MO-1202IN",https://www.amazon.in/MSI-Modern-Windows-Classic-C12MO-1202IN/dp/B0D22LZFNT/ref=sr_1_188?dib=eyJ2IjoiMSJ9.PJEOySbHavVxZ6AEZxxO7t_GwRYWGLacIQTKKwaNdmvXVGOhWW_V9VMphNGZZRuNlcjSID6m9H5GG1QoBoxV03Hf-s906bnUpMOsUDj7xmUZKTXWGF7RmZkMbeyw_Wkp6wyXiDcx_r0cbkSNwaMI8cIMRp4Wp3EyAwGvwJ5qDAtwSMKnBJhiuwE0rjxgoI6UC-5i8Ue-RSpUpiPe48nQEGroqRRuRA0Bb7_5VMTc6xNQQnK91rWGzu_CihNANuZngQsHSEdWZ-TX46-5vt56mP57j1XLwmNwgJvBDv0zU6siR1xKl6Tf2l8t9Vhj2dPOx6YzwBadiNUcZOljy7f-jOkSrqxDrrWqUn7bkbQ5zSM.WWIT8XrXwgVLvTg4HrAFVMaPaRJytNVtR45dFxG2xsQ&dib_tag=se&qid=1741773418&s=computers&sr=1-188,13,-,47990,No Deal,86590,No Coupon,Msi,38600
"Apple 2025 MacBook Air 13″ Laptop with M4 chip: Built for Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 12MP Camera, Touch ID; Midnight",https://www.amazon.in/Apple-2025-MacBook-Laptop-chip/dp/B0DZD8QJBH/ref=sr_1_189?dib=eyJ2IjoiMSJ9.PJEOySbHavVxZ6AEZxxO7t_GwRYWGLacIQTKKwaNdmvXVGOhWW_V9VMphNGZZRuNlcjSID6m9H5GG1QoBoxV03Hf-s906bnUpMOsUDj7xmUZKTXWGF7RmZkMbeyw_Wkp6wyXiDcx_r0cbkSNwaMI8cIMRp4Wp3EyAwGvwJ5qDAtwSMKnBJhiuwE0rjxgoI6UC-5i8Ue-RSpUpiPe48nQEGroqRRuRA0Bb7_5VMTc6xNQQnK91rWGzu_CihNANuZngQsHSEdWZ-TX46-5vt56mP57j1XLwmNwgJvBDv0zU6siR1xKl6Tf2l8t9Vhj2dPOx6YzwBadiNUcZOljy7f-jOkSrqxDrrWqUn7bkbQ5zSM.WWIT8XrXwgVLvTg4HrAFVMaPaRJytNVtR45dFxG2xsQ&dib_tag=se&qid=1741773418&s=computers&sr=1-189,No Ratings,-,115990,Limited time deal,86590,No Coupon,Apple,No discount
"(Refurbished) DELL LATITUDE 5400 (INTEL CORE I5 8TH GEN i5-8365U /8GB RAM/256GB SSD/WEBCAM/14"" FHD DISPLAY/BACKLIT KEYBOARD , WINDOWS 10 PRO)",https://www.amazon.in/Refurbished-LATITUDE-INTEL-i5-8365U-WEBCAM/dp/B0BWS4GT73/ref=sr_1_190?dib=eyJ2IjoiMSJ9.PJEOySbHavVxZ6AEZxxO7t_GwRYWGLacIQTKKwaNdmvXVGOhWW_V9VMphNGZZRuNlcjSID6m9H5GG1QoBoxV03Hf-s906bnUpMOsUDj7xmUZKTXWGF7RmZkMbeyw_Wkp6wyXiDcx_r0cbkSNwaMI8cIMRp4Wp3EyAwGvwJ5qDAtwSMKnBJhiuwE0rjxgoI6UC-5i8Ue-RSpUpiPe48nQEGroqRRuRA0Bb7_5VMTc6xNQQnK91rWGzu_CihNANuZngQsHSEdWZ-TX46-5vt56mP57j1XLwmNwgJvBDv0zU6siR1xKl6Tf2l8t9Vhj2dPOx6YzwBadiNUcZOljy7f-jOkSrqxDrrWqUn7bkbQ5zSM.WWIT8XrXwgVLvTg4HrAFVMaPaRJytNVtR45dFxG2xsQ&dib_tag=se&qid=1741773418&s=computers&sr=1-190,25,,18999,No Deal,86590,No Coupon,Dell,67591
"HP [Smart Choice Omen Gaming Laptop, AMD Ryzen 7 7840Hs, 8GB RTX 4060 GPU, 16.1""(40.9 Cm), FHD, IPS, 165 Hz, 300 Nits, 16GB DDR5, 1Tb SSD, RGB Kb, 7Ms Response Time (Win 11, Black, 2.32 Kg),Xd0020Ax",https://www.amazon.in/Choice-HP-Gaming-Response-xd0020AX/dp/B0CCVZP835/ref=sr_1_191?dib=eyJ2IjoiMSJ9.PJEOySbHavVxZ6AEZxxO7t_GwRYWGLacIQTKKwaNdmvXVGOhWW_V9VMphNGZZRuNlcjSID6m9H5GG1QoBoxV03Hf-s906bnUpMOsUDj7xmUZKTXWGF7RmZkMbeyw_Wkp6wyXiDcx_r0cbkSNwaMI8cIMRp4Wp3EyAwGvwJ5qDAtwSMKnBJhiuwE0rjxgoI6UC-5i8Ue-RSpUpiPe48nQEGroqRRuRA0Bb7_5VMTc6xNQQnK91rWGzu_CihNANuZngQsHSEdWZ-TX46-5vt56mP57j1XLwmNwgJvBDv0zU6siR1xKl6Tf2l8t9Vhj2dPOx6YzwBadiNUcZOljy7f-jOkSrqxDrrWqUn7bkbQ5zSM.WWIT8XrXwgVLvTg4HrAFVMaPaRJytNVtR45dFxG2xsQ&dib_tag=se&qid=1741773418&s=computers&sr=1-191,179,-,108990,Limited time deal,86590,No Coupon,Hp,No discount
"Dell Vostro 15 3520 Laptop - 15.6 inch (39.62cm) FHD Display, Intel Core i3-1215U, 8 GB RAM, 512 GB SSD, Titan Grey, 1.69Kg, Ideal for Digital Nomads, Perfect for Productivity and Collaboration",https://www.amazon.in/Dell-Vostro-15-3520-Laptop/dp/B0BQJ9HZPP/ref=sr_1_192?dib=eyJ2IjoiMSJ9.PJEOySbHavVxZ6AEZxxO7t_GwRYWGLacIQTKKwaNdmvXVGOhWW_V9VMphNGZZRuNlcjSID6m9H5GG1QoBoxV03Hf-s906bnUpMOsUDj7xmUZKTXWGF7RmZkMbeyw_Wkp6wyXiDcx_r0cbkSNwaMI8cIMRp4Wp3EyAwGvwJ5qDAtwSMKnBJhiuwE0rjxgoI6UC-5i8Ue-RSpUpiPe48nQEGroqRRuRA0Bb7_5VMTc6xNQQnK91rWGzu_CihNANuZngQsHSEdWZ-TX46-5vt56mP57j1XLwmNwgJvBDv0zU6siR1xKl6Tf2l8t9Vhj2dPOx6YzwBadiNUcZOljy7f-jOkSrqxDrrWqUn7bkbQ5zSM.WWIT8XrXwgVLvTg4HrAFVMaPaRJytNVtR45dFxG2xsQ&dib_tag=se&qid=1741773418&s=computers&sr=1-192,361,-,38490,No Deal,86590,No Coupon,Dell,48100
"Apple 2024 MacBook Pro Laptop with M4 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 35.97 cm (14.2″) Liquid Retina XDR Display, 16GB Unified Memory, 512GB SSD Storage; Silver",https://www.amazon.in/Apple-2024-MacBook-Laptop-10%E2%80%91core/dp/B0DLHNB9MY/ref=sr_1_193?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-193,1,-,162990,No Deal,169900,Save 5%,Apple,6910
"FOLINHAM 15.6 inch Laptop, Intel 12th Quad Core N100(Up to 3.4GHz),12GB LPDDR4 RAM 512GB SSD, 2K FHD IPS Laptops, 2.4G/5G WiFi, Webcam,Full-Featured Type-C,Extra Large Touchpad,Large Capacity Battery",https://www.amazon.in/FOLINHAM-Laptop-Full-Featured-Touchpad-Capacity/dp/B0D319J1K7/ref=sr_1_194?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-194,4,-,22099,Limited time deal,169900,Save 5%,Folinham,147801
"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg",https://www.amazon.in/Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_195?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-195,39,-,54490,No Deal,169900,Save 5%,Dell,115410
"HP Laptop 245 G9 (2024), AMD Ryzen 5 5625U Hexa Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14 (35.56cm)/Silver/1.47 kg/MS Office 2021",https://www.amazon.in/HP-Laptop-245-G9-Ryzen/dp/B0DPLXGHLC/ref=sr_1_196?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-196,4,-,31200,No Deal,169900,Save 5%,Hp,138700
"ASUS Vivobook Go 14, 14"" FHD (1920 x 1080), AMD Ryzen 5 7520U Processor,(16GB RAM/512GB SSD/AMD Radeon iGPU/Windows 11/MS Office 365 Basic (1Year)*/Office Home 2024/Black/1.38 kg),E1404FA-NK5542WS",https://www.amazon.in/ASUS-Vivobook-Processor-Windows-E1404FA-NK5542WS/dp/B0DTY1C216/ref=sr_1_197?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-197,No Ratings,-,41990,Limited time deal,169900,Save 5%,Asus,127910
"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-12700H 12th Gen, 4GB NVIDIA RTX 3050, Gaming Laptop (16GB/1TB SSD/Win11/MSO/90WHrs Battery/Gray/2.20 Kg), FX577ZC-HN192WS",https://www.amazon.in/ASUS-15-6-inch-i7-12700H-Battery-FX577ZC-HN192WS/dp/B0CRR4RDP9/ref=sr_1_198?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-198,20,-,82990,Limited time deal,169900,Save 5%,Asus,86910
"Lenovo V15 G3 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Iron Grey/1.7 kg/MS Office 2021 Pro Plus",https://www.amazon.in/Lenovo-Intel-Core-12th-1215U/dp/B0B49ZCTLY/ref=sr_1_199?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-199,3,-,32990,No Deal,169900,Save 5%,Lenovo,136910
"Acer Aspire Lite 12th Gen Intel Core i3-1215U Thin and Light Metal Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel UHD Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Steel Gray(UN.AA3SI.03N)",https://www.amazon.in/Acer-i3-1215U-Windows-Graphics-AL15-52/dp/B0CY1Z82QW/ref=sr_1_200?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-200,778,-,30990,No Deal,169900,Save 5%,Acer,138910
"Lenovo V15 15.6'' FHD Laptop, 12th Gen Intel Core i5-1235U, 16GB RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11, MS Office, 1YR On-site Warranty + 1 Year Accidental Damage Protection, Iron Grey",https://www.amazon.in/Lenovo-i5-1235U-Graphics-Accidental-Protection/dp/B08KQK6WWZ/ref=sr_1_201?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-201,No Ratings,-,41940,No Deal,169900,Save 5%,Lenovo,127960
"Lenovo LOQ 2024, Intel Core i5-12450HX, 12th Gen, NVIDIA RTX 2050-4GB, 24GB RAM, 512GB SSD, FHD 144Hz 300Nits, 15.6""/39.6cm, Windows 11, Grey, 2.4Kg, 83GS00CKIN, 100% sRGB, 1Yr ADP Free Gaming Laptop",https://www.amazon.in/Lenovo-i5-12450HX-39-6cm-300Nits-83GS00CKIN/dp/B0D8L6R3T3/ref=sr_1_202?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-202,62,-,63190,No Deal,169900,Save 5%,Lenovo,106710
HP Victus AI Powered Gaming Laptop (Ryzen 7 7840Hs-16 GB DDR5 RAM / 512GB SSD / Win11 Home+MSO'2021/6 GB NVIDIA GeForce RTX 3050 Graphics/RGB Backlit KB/FHD Camera/Performance Blue/2.29KG) S0095AX,https://www.amazon.in/HP-Victus-Geforce-Performance-16-S0095Ax/dp/B0CR6LRN42/ref=sr_1_203?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-203,107,-,74990,No Deal,169900,Save 5%,Hp,94910
"MSI Katana A17 AI, AMD 8th Gen. Ryzen 9 8945HS,Built-in AI, 44CM Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/Black/2.6Kg), B8VE-884IN",https://www.amazon.in/MSI-Windows-GeForce-RTX4050-B8VE-884IN/dp/B0BV1GBXKP/ref=sr_1_204?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-204,41,-,99990,Limited time deal,169900,Save 5%,Msi,69910
"(Refurbished) Dell Latitude 5310 13.3"" Notebook - Full HD - 1920 x 1080 - Core i5 i5-10310U 10th Gen 1.7GHz Hexa-core (6 Core) - 8GB RAM - 256GB SSD",https://www.amazon.in/Refurbished-Dell-Latitude-5310-Notebook/dp/B08HY78PDJ/ref=sr_1_205?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-205,2,,19900,No Deal,169900,Save 5%,Dell,150000
"Thomson Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) IN-N15V2C Thin and Light Laptop with Numeric Keyboard (15.6 inch, Silver, 1.56 kg)",https://www.amazon.in/Thomson-Intel-Celeron-N4020-N15V2C/dp/B0DHPC5QYF/ref=sr_1_206?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-206,2,-,16990,No Deal,169900,Save 5%,Thomson,152910
"HP Chromebook (2024) MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook (11.6 Inch, Black, 1.34 Kg)",https://www.amazon.in/HP-Chromebook-MediaTek-MT8183-Storage/dp/B0DBLRLL9B/ref=sr_1_207?dib=eyJ2IjoiMSJ9.Zyc7yMbjcMNstBPfjwUK4xymSv-02H526vNnWPS8Vl1OuUW-1IlCk5oYWOmaE_LG0ZBtRZEiS3f0CEC-RAZqKJhov__ud_kI3TPu4eJNltH_rEW4nY-VaMx8j-VxrjpGES4QAfUBeMp7PVM3BUywxP2TZ2soraN63h21-asVVS0Wjxq5x29axWOPRgSzi7m8_JNVGweyEYZk5n8sN2-UzJjAVDWrUWk9ybCESVvdVvqsCnbkRsBJ6zEh9Wlo6T7UC6L1Z3I59keMQHFr11NjvoVbjAITR_BhWgJSFRft_UGzQ4bO5a0WGBIm6-lvez1jHA6-Ow6FC07IYPkLc3acSjz0_ti264XBk_XarPvubnA.V8m8Sw1A8Ph04E14OCVRQC7tq_IaItkXGckR2wKk9SI&dib_tag=se&qid=1741773452&s=computers&sr=1-207,10,-,11990,No Deal,169900,Save 5%,Hp,157910
